,G1,G10,G15,G23,G25,G37,G38,G44,G45,G54,G55,G57,G62,G63,G64,G65,G66,G67,G69,G72,G73,G75,G82,G85,G87,G92,G99,G5,G26,G36,G40,G42,G43,G46,G83,G90,G91,G93,G96,G98,G100,G2,G3,G4,G6,G7,G8,G9,G11,G12,G13,G14,G16,G17,G18,G19,G20,G21,G22,G24,G27,G28,G29,G30,G31,G32,G33,G34,G35,G39,G41,G47,G48,G49,G50,G51,G52,G53,G56,G58,G59,G60,G61,G68,G70,G71,G74,G76,G77,G78,G79,G80,G81,G84,G86,G88,G89,G94,G95,G97,y_G9
135,0.1567921,0.3671538,0.0025785,0.1674569,0.1468835,0.7457308,0.0805903,0.4618689,0.7890823,0.2280464,0.5176151,0.2379358,0.2229926,0.5487582,0.4061363,0.442236,0.3986675,0.3775782,0.4153601,0.031992,0.0552745,0.3822732,0.1375364,0.537247,0.1313219,0.3921276,0.5072734,0.6349296,0.6257799,0.6169649,0.6590474,0.6894815,0.5379161,0.6179363,0.6463381,0.5684808,0.6316545,0.665765,0.6150145,0.6173414,0.6819321,0.2904416,0.5756926,0.3369326,0.0332378,0.5878199,0.4378513,0.0,0.0054965,0.3592297,0.0403965,0.0304362,0.0729897,0.3870949,0.4360166,0.0495605,0.0041156,0.0547871,0.1417538,0.1431129,0.5146596,0.2915108,0.1839206,0.3983689,0.1734884,0.0137766,0.1967723,0.0931675,0.6015783,0.1064695,0.0357602,0.6478614,0.6118724,0.4929421,0.1583762,0.54134,0.5956317,0.4514171,0.2531911,0.2289567,0.0878612,0.1115457,0.0047944,0.370299,0.0100073,0.1955173,0.0805026,0.7307285,0.012008,0.0498746,0.140149,0.0287409,0.3477676,0.1647901,0.2064417,0.0754777,0.0323448,0.382723,0.5032673,0.2973972,0.0278997
136,0.1460431,0.5332417,0.0082848,0.1084577,0.124592,0.643872,0.0666215,0.5703278,0.5537555,0.1979919,0.4756361,0.241932,0.2623696,0.5725387,0.4915642,0.5478471,0.3266905,0.2849955,0.3901113,0.0266769,0.0407359,0.4258509,0.0628218,0.615811,0.1639233,0.4307392,0.5776247,0.6475666,0.5534561,0.5619466,0.6516123,0.8082564,0.6029511,0.6460864,0.5628922,0.595545,0.6310636,0.5819412,0.613784,0.7477821,0.671247,0.2396255,0.4578343,0.3341575,0.0449133,0.5498953,0.4032702,0.0,0.0139384,0.4272218,0.0309077,0.0108935,0.050888,0.3942072,0.5236601,0.0593015,0.0014871,0.0322558,0.135284,0.1034326,0.3867295,0.3672566,0.2299436,0.4429219,0.2248636,0.0276024,0.2635164,0.139094,0.5219211,0.0520813,0.0709622,0.5826757,0.5915993,0.3856975,0.1901287,0.5708929,0.6059143,0.3251317,0.3334148,0.2603413,0.113642,0.2462313,0.0035407,0.3747289,0.019919,0.1501226,0.0607512,0.6798399,0.012061,0.0902483,0.1696793,0.0178288,0.3790575,0.160391,0.207246,0.1336485,0.0266587,0.3924998,0.5867904,0.3472376,0.0207373
137,0.1257422,0.4208237,0.0110416,0.1160651,0.0842882,0.6601921,0.0878276,0.5823394,0.6043078,0.2769692,0.5099031,0.19849,0.1975622,0.5364273,0.4995175,0.4686688,0.2774006,0.3794057,0.3725835,0.0434677,0.0888504,0.4650516,0.1447601,0.5295446,0.1122153,0.4330342,0.63446,0.5731039,0.6477376,0.6513368,0.6058038,0.6702295,0.64327,0.6534012,0.6667937,0.6009044,0.7189527,0.6159666,0.5640819,0.5930487,0.6081301,0.2278937,0.4993359,0.3094191,0.0627362,0.6266684,0.4795232,0.0,0.0222226,0.3316345,0.0287181,0.0278084,0.0951308,0.3438153,0.4019019,0.070886,0.0018383,0.0231398,0.209842,0.101808,0.4180854,0.447137,0.1902333,0.4389636,0.2301064,0.0132008,0.1358407,0.0826724,0.5094398,0.0573804,0.0325617,0.5716346,0.5430027,0.4536363,0.2299155,0.7544181,0.5930025,0.4048013,0.2745417,0.2573401,0.1412537,0.1855448,0.0271417,0.4275855,0.0099397,0.1923588,0.0638641,0.722732,0.0244848,0.0761069,0.0877901,0.0202595,0.3385014,0.1958151,0.1814549,0.0544118,0.0404283,0.3880639,0.3776678,0.2820351,0.0331357
138,0.1316427,0.4470169,0.0125622,0.087178,0.1246899,0.6745773,0.1317981,0.5034023,0.6616328,0.2277221,0.5592065,0.2527045,0.2125719,0.5540343,0.1686713,0.4527127,0.4513224,0.3506904,0.4784661,0.0124763,0.0270319,0.3890864,0.1179465,0.5221192,0.1163315,0.5394244,0.552923,0.5749362,0.7146566,0.5445323,0.641817,0.6351785,0.7213642,0.5552806,0.7548923,0.690027,0.6141646,0.5766319,0.7018005,0.6588205,0.8228821,0.2542035,0.5098253,0.3139756,0.0563341,0.5576169,0.4571325,0.0,0.0276896,0.3113451,0.0370906,0.0096245,0.1170154,0.3534071,0.4897352,0.0827985,0.0035563,0.0688544,0.1815563,0.1480105,0.5100433,0.4698858,0.1827267,0.5278495,0.178115,0.015313,0.1996282,0.1133261,0.5770623,0.0456759,0.0335579,0.524557,0.4771779,0.3449011,0.2114328,0.627434,0.5068787,0.4336013,0.415819,0.3183453,0.0835065,0.2509746,0.0064283,0.444727,0.0298383,0.203027,0.0739674,0.5790378,0.0123487,0.1138348,0.2416404,0.0218057,0.3613237,0.1524431,0.210252,0.0587648,0.0546346,0.3273666,0.3331547,0.1651559,0.0208762
139,0.2016623,0.4414206,0.0021243,0.1192508,0.0696252,0.6757355,0.1081701,0.5139806,0.6552183,0.2665736,0.5189477,0.2887243,0.3651709,0.6453889,0.3672216,0.115689,0.6141407,0.3363926,0.4586617,0.0111554,0.0369199,0.3786631,0.0864239,0.5428442,0.1495195,0.4047911,0.6741445,0.5190127,0.5851274,0.6149586,0.6297232,0.5862251,0.6399337,0.5939163,0.6231343,0.6483243,0.5516198,0.6770249,0.5579778,0.6822994,0.6021421,0.2218508,0.498216,0.3527806,0.0312221,0.5294744,0.4260585,0.0,0.007819,0.3545415,0.031839,0.0199293,0.0810002,0.3791923,0.4756153,0.0603932,0.0001757,0.0400321,0.1426812,0.1055511,0.4377571,0.3269452,0.1477554,0.4129623,0.2277032,0.0176268,0.1810508,0.0804487,0.653816,0.0424056,0.0318578,0.5762149,0.5621677,0.3556559,0.1789,0.639415,0.5977155,0.3625928,0.347666,0.2432287,0.1136187,0.2347893,0.0249367,0.3615386,0.0292582,0.2148108,0.0592998,0.5151112,0.0146155,0.0789294,0.17263,0.0273962,0.4358842,0.2101028,0.1607203,0.0765017,0.0197407,0.4018919,0.4639755,0.2849251,0.013115
140,0.1030189,0.4203954,0.0142251,0.0928615,0.1245493,0.6315778,0.1568207,0.4966933,0.7177573,0.2659692,0.489168,0.2537221,0.1945487,0.5816461,0.5110341,0.672188,0.1379379,0.3585977,0.470442,0.0131391,0.0529794,0.3875514,0.1182257,0.5190498,0.1149115,0.4001979,0.4220673,0.690722,0.6991609,0.5734226,0.6293778,0.4845456,0.686359,0.7028475,0.6698821,0.5357136,0.5497571,0.5995889,0.5840658,0.7214676,0.5924731,0.2366703,0.3908854,0.4072935,0.035225,0.7087123,0.5192627,0.0,0.0119184,0.3636835,0.0364825,0.0374386,0.1045806,0.3053434,0.3904879,0.0522845,0.0004664,0.035635,0.1229181,0.1894481,0.5020626,0.2742335,0.1585505,0.4590931,0.2541124,0.0215903,0.2025813,0.0962329,0.6551334,0.0498481,0.0440567,0.6575075,0.5216096,0.3851192,0.1811453,0.6168713,0.6329759,0.3956225,0.3109579,0.276253,0.0627354,0.2438163,0.0186835,0.4806393,0.014779,0.1709934,0.0758521,0.6417775,0.0164287,0.1838889,0.1191493,0.0653779,0.2927957,0.1833687,0.1838803,0.0707349,0.0238372,0.3805739,0.413541,0.2616372,0.0168501
141,0.1708966,0.4654925,0.0130676,0.1129109,0.1409337,0.679809,0.0812071,0.5242044,0.6125242,0.1958721,0.5122899,0.3744283,0.3168054,0.6984548,0.4125325,0.4856749,0.3244473,0.1554975,0.5236306,0.0539774,0.0323511,0.4064792,0.1033746,0.6244628,0.1462192,0.5008007,0.5374888,0.6026854,0.7706483,0.5649639,0.7195191,0.681678,0.608341,0.5791781,0.6823195,0.5808794,0.7862918,0.6660848,0.7182433,0.6132336,0.6657003,0.1570599,0.4965827,0.3742399,0.0431439,0.7022649,0.4060852,0.0,0.0184038,0.2858536,0.0342797,0.0122095,0.1164769,0.3339299,0.5605656,0.1018009,0.0057221,0.0206278,0.2006902,0.1273652,0.4010156,0.3354304,0.1827343,0.512058,0.2110944,0.013089,0.2488337,0.1133651,0.6752073,0.0574493,0.0501019,0.6615985,0.6035173,0.3797648,0.183674,0.6105059,0.5525599,0.3706947,0.3048344,0.2213235,0.0887914,0.2213952,0.0131102,0.4351978,0.0190217,0.1652435,0.0808412,0.6857439,0.009167,0.1355601,0.1207027,0.0308706,0.3941114,0.1613977,0.1523696,0.0545121,0.040127,0.4442301,0.4665202,0.2366913,0.0110889
142,0.15619,0.5569223,0.0047402,0.1000657,0.1800906,0.6972598,0.0870363,0.5658869,0.641714,0.2330456,0.6889532,0.1947239,0.2539991,0.6272124,0.4053892,0.5164602,0.2471164,0.3758037,0.4518141,0.0249139,0.0247121,0.3984813,0.0858955,0.5936763,0.1317375,0.5075301,0.55462,0.7616957,0.617798,0.5533711,0.6247493,0.75445,0.5876023,0.6075162,0.5883873,0.6362798,0.6747455,0.4884325,0.5754812,0.6181718,0.6147901,0.1939572,0.5211364,0.3748449,0.0324092,0.6503394,0.3711612,0.0,0.0294923,0.3055817,0.0355832,0.0101021,0.1175011,0.3342947,0.5158685,0.0368963,0.0031125,0.0262875,0.1431838,0.1442817,0.5230617,0.4042159,0.1936021,0.4325824,0.2298831,0.0089125,0.25837,0.1264565,0.5969908,0.0566305,0.0245944,0.7645009,0.5123406,0.4737008,0.1763766,0.5394275,0.7507743,0.3837871,0.3593417,0.2745816,0.0842314,0.2061824,0.0250336,0.2570097,0.0147336,0.1781434,0.0412145,0.6910035,0.020644,0.0672774,0.1917732,0.0160918,0.4575583,0.2328234,0.1695822,0.0820694,0.0250707,0.3905952,0.4266432,0.1769501,0.0073446
143,0.1481669,0.4437438,0.0067116,0.1306204,0.0993741,0.5766281,0.0924727,0.6105118,0.6257608,0.246188,0.5525424,0.3123489,0.3211955,0.5811105,0.4546423,0.3624973,0.3814422,0.3375264,0.2403074,0.0458246,0.046677,0.2910078,0.0950174,0.4833612,0.1967548,0.3209469,0.6657173,0.6689418,0.6359283,0.6307229,0.5700166,0.6317528,0.6867768,0.5319572,0.6746213,0.7275494,0.6455879,0.5702682,0.679849,0.7483896,0.649571,0.3078306,0.5102101,0.4069808,0.0475572,0.6507622,0.3939996,0.0,0.0417044,0.4507644,0.0370754,0.0115321,0.11397,0.2562724,0.5018303,0.0346005,0.0068845,0.0182279,0.1558581,0.0823459,0.3544763,0.3667934,0.2039594,0.4990084,0.1603471,0.0128076,0.1737763,0.1040521,0.6541928,0.041606,0.0397053,0.5586829,0.5311426,0.4434724,0.1401945,0.6080203,0.6928429,0.376719,0.2796797,0.2711755,0.082812,0.2247056,0.011186,0.3879536,0.0295326,0.1378474,0.0792517,0.70802,0.0156919,0.0768035,0.1228104,0.0108022,0.4927041,0.1558829,0.2550912,0.0606876,0.0342351,0.3456744,0.4618825,0.2371519,0.0300319
144,0.1465196,0.4808876,0.0081439,0.1275283,0.107726,0.6098331,0.1382032,0.522022,0.5327228,0.2130066,0.4935222,0.284232,0.2509647,0.5863778,0.3869097,0.512846,0.338228,0.3513994,0.4485557,0.0090156,0.0459812,0.3352059,0.1915556,0.6072043,0.2468921,0.3453245,0.4497462,0.6016809,0.6083272,0.6508954,0.7057021,0.6269656,0.6186207,0.5730616,0.6671836,0.6233135,0.605677,0.7131091,0.6583057,0.6991548,0.6465225,0.2651335,0.4953736,0.2634243,0.0756512,0.6822094,0.4207908,0.0,0.0135133,0.2995239,0.014908,0.0171041,0.11389,0.3285997,0.4955889,0.0588656,0.0057343,0.0539429,0.1541997,0.1277902,0.3896091,0.3672805,0.1546837,0.4998906,0.2026451,0.0087762,0.2470443,0.1633381,0.7123237,0.035423,0.0522974,0.5015505,0.6578266,0.3563917,0.1879574,0.5273633,0.6724983,0.3497019,0.342971,0.2243858,0.0541537,0.232465,0.0159353,0.436425,0.011396,0.1875214,0.0460863,0.6626198,0.0373609,0.0733602,0.1833935,0.0172631,0.4516216,0.1919425,0.1890524,0.0739866,0.0470725,0.4834954,0.4652694,0.245698,0.0094397
145,0.1948104,0.470659,0.0073862,0.137699,0.1410743,0.6769285,0.1020271,0.5950397,0.604805,0.2399246,0.4948731,0.2088786,0.2464665,0.5911473,0.3759917,0.5037443,0.2745181,0.4967595,0.5501119,0.0382425,0.0347172,0.3779262,0.1417424,0.57136,0.1256521,0.4395154,0.5707128,0.6442003,0.6031145,0.6473115,0.5481186,0.721157,0.6590223,0.7799227,0.659478,0.7481557,0.5561956,0.6425002,0.6192149,0.6379514,0.7321826,0.2635062,0.4852842,0.3433293,0.0317538,0.6154664,0.3784192,0.0,0.0182114,0.4038667,0.011231,0.0154842,0.1010849,0.3928616,0.5012106,0.0529512,0.0046904,0.0626318,0.1118469,0.1603756,0.358466,0.326934,0.1242744,0.4644235,0.2052311,0.0127949,0.2133177,0.1040697,0.6715985,0.0338506,0.0499591,0.7013709,0.6094495,0.4934389,0.178543,0.5534383,0.6569295,0.4949956,0.3605274,0.2049716,0.0952447,0.2074243,0.0196436,0.5056135,0.0193485,0.1439181,0.075906,0.6848139,0.0333419,0.1197833,0.1283666,0.0209511,0.3626332,0.2241377,0.2177252,0.0608735,0.0406863,0.5439228,0.4992309,0.2333479,0.0083887
146,0.1919158,0.4204067,0.0131381,0.0888143,0.0873775,0.5642631,0.1301385,0.4941734,0.6454648,0.193162,0.4744825,0.2232897,0.2184185,0.5815336,0.497352,0.4702735,0.3678126,0.3916888,0.4125623,0.0064709,0.0956211,0.3751221,0.1117632,0.5184447,0.1687072,0.5010281,0.6921287,0.6095267,0.5896415,0.693419,0.7301864,0.5721985,0.5383435,0.5969791,0.6296725,0.6995958,0.5875991,0.6655235,0.6647239,0.7572846,0.7075028,0.2759587,0.4219753,0.3048091,0.048592,0.6730022,0.4568501,0.0,0.0125525,0.3890621,0.030033,0.0339869,0.0949816,0.4217553,0.4644463,0.0683746,0.0029612,0.0374253,0.1241884,0.0880133,0.4742839,0.3142003,0.2093307,0.4564879,0.2087373,0.0228509,0.2654523,0.08338,0.5687613,0.0633755,0.0450406,0.6718038,0.4628212,0.413748,0.1282846,0.6825039,0.5605079,0.4744813,0.4286753,0.178576,0.0745504,0.2704532,0.0115907,0.3846606,0.0053939,0.1696313,0.0622461,0.6851588,0.0109697,0.0563709,0.1466842,0.0179926,0.3132869,0.1610482,0.2045565,0.0622613,0.0201073,0.4793566,0.4296162,0.2814989,0.0366583
147,0.2274912,0.4460901,0.0038302,0.1252932,0.1040211,0.573168,0.0737435,0.3798751,0.5212772,0.1979298,0.5185329,0.206652,0.2646791,0.5775158,0.3937547,0.535818,0.2685146,0.3721759,0.3741726,0.0284328,0.0180836,0.4009817,0.0821525,0.5601723,0.1691885,0.5129882,0.5836221,0.7621205,0.6240822,0.6948896,0.6159446,0.5630365,0.4911506,0.4884345,0.6069887,0.5313539,0.5298577,0.5913705,0.5654933,0.7908286,0.5750737,0.2305473,0.4890773,0.4274315,0.040398,0.5541164,0.4149884,0.0,0.0179566,0.404805,0.0153166,0.0334248,0.0752806,0.4078711,0.4400055,0.0590198,0.0015084,0.0554843,0.1648955,0.1676173,0.4464433,0.3531614,0.1836304,0.407644,0.1952129,0.046744,0.1691047,0.1259583,0.6734608,0.0535924,0.0335047,0.4931948,0.6670994,0.458878,0.1258209,0.6021933,0.6443303,0.46925,0.3855786,0.1953484,0.1102318,0.2878251,0.0162355,0.4745004,0.0263119,0.2659082,0.0686816,0.6079842,0.0445952,0.1309207,0.2184025,0.0209227,0.4451206,0.1764169,0.1797927,0.0413696,0.0331753,0.2957129,0.4980813,0.3055129,0.0228035
148,0.1347343,0.4678043,0.024436,0.1043908,0.1003255,0.6358955,0.1027761,0.4725327,0.6284244,0.3077483,0.4383056,0.2131555,0.242941,0.6037988,0.3965231,0.4145395,0.2718616,0.2997607,0.4231379,0.0074437,0.0430546,0.1719624,0.1095661,0.6584613,0.0864642,0.5244655,0.5897508,0.5874743,0.6202489,0.5765488,0.6333643,0.5778822,0.6498877,0.5878876,0.6846171,0.5728804,0.731933,0.6478822,0.5616409,0.6704566,0.562144,0.2548518,0.5725516,0.3863052,0.0855062,0.6512399,0.4431037,0.0,0.0144421,0.3465607,0.0199703,0.0032367,0.0954669,0.2741805,0.521609,0.052352,0.0018945,0.0303311,0.1443143,0.2502554,0.3752072,0.3483006,0.1767909,0.4480994,0.2871113,0.0264526,0.1852686,0.1207382,0.723519,0.0601264,0.0292829,0.6485802,0.5529165,0.4037096,0.1668951,0.5993958,0.6582399,0.3970836,0.3279508,0.3007462,0.0607794,0.2345429,0.0201495,0.4821677,0.0189297,0.153414,0.039341,0.61233,0.007555,0.0875154,0.1411883,0.0275341,0.3409913,0.1390099,0.1874739,0.0423204,0.0530793,0.4580128,0.5500062,0.1885289,0.0113206
149,0.119221,0.3824689,0.0066917,0.0611759,0.09425,0.5874341,0.0831457,0.4046503,0.6813592,0.2731977,0.5287558,0.1901476,0.2712392,0.4821372,0.4226038,0.4368336,0.3545992,0.4113587,0.400319,0.0219902,0.0324911,0.3613856,0.0941632,0.5968124,0.1008137,0.369233,0.5554973,0.5938494,0.6710614,0.5541456,0.6463962,0.7144815,0.5918565,0.5343202,0.5810982,0.5792183,0.5549231,0.7152094,0.4998892,0.5924246,0.5900955,0.2181573,0.5641867,0.3927533,0.0252936,0.6370247,0.3310092,0.0,0.0230622,0.3782245,0.0357037,0.0171775,0.0881874,0.2993603,0.4653464,0.0677811,0.0044453,0.0745967,0.1499195,0.0643696,0.513856,0.3382395,0.1855281,0.5007879,0.1911575,0.01061,0.1211702,0.1159526,0.5781683,0.0861028,0.0509178,0.5354144,0.5346606,0.3718328,0.1188306,0.6097123,0.6036353,0.3386617,0.3389985,0.316178,0.111151,0.2027497,0.0291608,0.4432731,0.0142889,0.1852456,0.0937096,0.3416598,0.0133837,0.0993381,0.2079802,0.0368675,0.4671106,0.1621209,0.1839898,0.0410528,0.0373127,0.4322084,0.4538473,0.2864661,0.0160163
150,0.1573637,0.4896626,0.0073292,0.0851221,0.1641147,0.7002289,0.0985408,0.4882776,0.5912314,0.2240685,0.5033483,0.2754741,0.3370612,0.7023261,0.3914444,0.4144012,0.3679715,0.3246396,0.4065544,0.0125351,0.0329446,0.3121768,0.1379043,0.5406606,0.1555392,0.3901392,0.5464694,0.7855668,0.616528,0.6884023,0.6459494,0.5901058,0.5836887,0.7267354,0.6502634,0.7462142,0.5903452,0.7260312,0.6475405,0.743817,0.8268176,0.2496942,0.5959919,0.2791984,0.0375402,0.6135225,0.488206,0.0,0.0059671,0.3142799,0.0364068,0.0289489,0.1726717,0.3617396,0.5330501,0.0291771,0.0028455,0.0499322,0.1856261,0.0727529,0.4704892,0.3776621,0.2176201,0.5314984,0.1867981,0.0269127,0.1956382,0.1031511,0.6434949,0.0453781,0.0801829,0.5935766,0.6262541,0.4884792,0.1752047,0.6922601,0.6659025,0.3397842,0.2749047,0.2370924,0.146385,0.249648,0.0102565,0.412671,0.0167269,0.1674538,0.0616099,0.8032731,0.0073261,0.0898778,0.1361212,0.030637,0.4099873,0.1237765,0.2617342,0.0713669,0.0276507,0.4285592,0.4109136,0.3530093,0.0187634
151,0.121945,0.4225385,0.0025205,0.0828496,0.1105776,0.6097392,0.0744879,0.5429859,0.6691981,0.1719602,0.4256813,0.2439958,0.3717751,0.5320019,0.5684139,0.4986483,0.2728385,0.3313074,0.4853972,0.0118225,0.0367527,0.3089929,0.0863078,0.5689096,0.161598,0.5340253,0.55937,0.6007434,0.5727048,0.6335756,0.5244486,0.7043581,0.6153326,0.5979909,0.6903651,0.6876159,0.7719319,0.6206887,0.7137761,0.5727127,0.6932087,0.1848358,0.4301562,0.4288772,0.0493819,0.6785766,0.3827323,0.0,0.0092333,0.3421073,0.0272805,0.0337016,0.1003926,0.3573173,0.481981,0.0824185,0.0065889,0.0518369,0.2015266,0.0788434,0.455499,0.3324798,0.2076806,0.4759667,0.2843864,0.0266158,0.1571342,0.0840844,0.5790301,0.0509326,0.0560851,0.6139644,0.6105117,0.3609599,0.1941162,0.6842293,0.6215497,0.4158301,0.2684214,0.1439951,0.0840349,0.2846949,0.0232003,0.37055,0.0245042,0.1236914,0.1057698,0.6578504,0.0185334,0.0810027,0.1764625,0.0426712,0.2888373,0.1253189,0.2536252,0.0606882,0.0252422,0.3906876,0.5251124,0.3565244,0.0043894
152,0.1044463,0.4493403,0.0231042,0.0855544,0.1095801,0.6187799,0.1316102,0.5683646,0.6677284,0.286761,0.4034685,0.2551553,0.3242293,0.6267718,0.4140445,0.5128448,0.4702997,0.4021115,0.4344182,0.0291578,0.0477444,0.4732277,0.0859131,0.6696916,0.1318536,0.5554807,0.5784563,0.6518539,0.5851173,0.545788,0.6555883,0.5709484,0.655048,0.7053126,0.594054,0.7044247,0.7100453,0.5864936,0.720178,0.6303684,0.5109249,0.1904267,0.3825582,0.288423,0.0489401,0.7070208,0.3966704,0.0,0.0082337,0.3750174,0.0961783,0.041144,0.1226304,0.3436416,0.5834853,0.0350153,0.0027807,0.0155528,0.2071504,0.1216436,0.474266,0.4499108,0.221737,0.3971906,0.2031364,0.0188497,0.2618727,0.1053007,0.5475602,0.0469922,0.0419715,0.5758505,0.6227046,0.3561242,0.160754,0.6592222,0.6354803,0.3352766,0.2867647,0.2707422,0.0972022,0.3034813,0.0067654,0.4824418,0.0103691,0.2240759,0.0643045,0.5796075,0.0216215,0.1019859,0.1333117,0.018103,0.343529,0.1611092,0.1870735,0.0757686,0.0537708,0.3556025,0.4490749,0.209389,0.0176639
153,0.1356061,0.467674,0.0056651,0.1864434,0.1225527,0.6132506,0.0966087,0.3908287,0.6650776,0.246464,0.3931773,0.2822449,0.335651,0.575185,0.4053259,0.3893208,0.4238965,0.3875787,0.4986563,0.0326258,0.0271498,0.320496,0.0847036,0.5559685,0.1553173,0.4236585,0.6323902,0.6441895,0.5923633,0.5966844,0.6697618,0.6619425,0.5925466,0.5673382,0.6931557,0.6926738,0.6951339,0.5955827,0.6927354,0.7373879,0.6882471,0.202341,0.5752365,0.3656728,0.0197219,0.5510354,0.4070128,0.0,0.0088396,0.3749739,0.0256537,0.0202811,0.0821739,0.3230884,0.5857373,0.0701076,0.0036965,0.0493669,0.1864235,0.1217949,0.503621,0.3138624,0.1686204,0.4594795,0.1989148,0.0086422,0.1543812,0.1325477,0.7093334,0.0399752,0.0547482,0.5105507,0.534335,0.3760331,0.1705961,0.6885356,0.6197277,0.3600339,0.3347945,0.255347,0.1161154,0.2326908,0.0324729,0.4033529,0.0135674,0.1715541,0.0768548,0.6549957,0.0356106,0.0847101,0.1711213,0.0066418,0.3331218,0.2184783,0.1817368,0.0673466,0.0164378,0.3926169,0.3267996,0.3035172,0.0079704
154,0.08886,0.471895,0.0101496,0.1226296,0.154119,0.5492635,0.1015601,0.5282379,0.5229431,0.2456675,0.5511901,0.2478352,0.2737783,0.5992316,0.5295569,0.4749816,0.3178033,0.4122766,0.4897436,0.0235711,0.0272842,0.3478705,0.1124729,0.4831852,0.2129728,0.4075868,0.4378652,0.7518155,0.6229821,0.6927135,0.6479681,0.5720125,0.6994094,0.6364048,0.4804411,0.5338445,0.6203269,0.6810259,0.696632,0.6406485,0.502614,0.1957058,0.483675,0.3284353,0.0497504,0.6368157,0.393724,0.0,0.0359047,0.3243267,0.0229864,0.0384267,0.0991372,0.3524973,0.4756508,0.0359074,0.000754,0.0256832,0.1502064,0.1097666,0.436008,0.3721249,0.1879953,0.4940606,0.1427333,0.0114097,0.2118913,0.0858824,0.6402852,0.0776452,0.0283759,0.5968625,0.5517606,0.3497236,0.1570517,0.6041548,0.5867287,0.4289996,0.2927381,0.2204807,0.1050264,0.2752542,0.0128519,0.3278335,0.0164456,0.143629,0.0512314,0.6927737,0.0422346,0.1255244,0.1050999,0.0699003,0.2166802,0.1441897,0.152928,0.0985132,0.0340587,0.4195418,0.5077303,0.243974,0.0142312
155,0.1336776,0.4542437,0.0069538,0.1730021,0.084922,0.6292928,0.1011572,0.4597763,0.5601172,0.1919033,0.4245235,0.2829227,0.2411622,0.672946,0.4236264,0.5242444,0.3779933,0.385121,0.4405864,0.0058251,0.0396941,0.504532,0.0311994,0.5736309,0.1324486,0.3952443,0.5320694,0.6950033,0.5578049,0.7009401,0.5668029,0.4688188,0.6742923,0.5798389,0.572456,0.6122638,0.5292048,0.6463804,0.5922842,0.7061638,0.6837001,0.2624859,0.5321467,0.3008471,0.0319181,0.6207433,0.3642511,0.0,0.0091795,0.3356284,0.0196218,0.0273861,0.1145035,0.3934009,0.5690383,0.1010952,0.004019,0.0211323,0.135638,0.0997343,0.4910879,0.3642658,0.1699095,0.5589595,0.1471737,0.0074192,0.1914902,0.1360225,0.5500665,0.1185357,0.0255462,0.6065912,0.5773413,0.3828062,0.1065956,0.5961962,0.5131252,0.4607517,0.3297563,0.2352875,0.0714023,0.2355408,0.0300524,0.4290752,0.0321644,0.1961052,0.0457999,0.6661862,0.0416404,0.1087779,0.150714,0.0241277,0.3496178,0.2180223,0.2372424,0.0741711,0.0358956,0.4479069,0.4220974,0.2047731,0.0067597
156,0.1143408,0.5552817,0.0046177,0.1626225,0.1258412,0.610494,0.1301481,0.4788354,0.5852856,0.2586131,0.4795326,0.2835743,0.2839877,0.631875,0.3953966,0.4446149,0.3474712,0.3177353,0.4910273,0.0289362,0.0403647,0.4841367,0.0868482,0.4538136,0.2135989,0.4203175,0.5418385,0.6754277,0.6322474,0.7076058,0.6000294,0.657639,0.6097785,0.547439,0.3320118,0.6206437,0.6734789,0.7147366,0.5733362,0.6923925,0.6618346,0.2606027,0.4208036,0.4578282,0.0544033,0.6691617,0.3946609,0.0,0.0222496,0.3564728,0.0415949,0.0120477,0.081087,0.3047433,0.4968406,0.0836064,0.0020273,0.0564943,0.231893,0.1409124,0.5780295,0.3838134,0.1630955,0.5398582,0.1999954,0.0392114,0.1790076,0.1109614,0.6280694,0.0649782,0.044433,0.5528298,0.5780287,0.5842288,0.1568066,0.5903869,0.6596071,0.3511206,0.2451979,0.2184194,0.0724801,0.2182216,0.0087993,0.4139301,0.0226202,0.2159968,0.0449981,0.5368787,0.0364441,0.083562,0.1402985,0.0258223,0.4411555,0.1286988,0.1541481,0.1540489,0.0414743,0.4229632,0.4407334,0.3149817,0.0324452
